"pID","app_num","text","title","p1group","app_order","p2final","p1initial","p1_betweenness","p1final","p2initial","word_cnt","funct","pronoun","ppron","i","we","you","shehe","they","ipron","article","verb","auxverb","past","present","future","adverb","preps","conj","negate","quant","number","swear","social","family","friend","humans","affect","posemo","negemo","anx","anger","sad","cogmech","insight","cause","discrep","tentat","certain","inhib","incl","excl","percept","see","hear","feel","bio","body","health","sexual","ingest","relativ","motion","space","time","work","achieve","leisure","home","money","relig","death","assent","nonfl","filler","r_sent.neg","r_sent.pos","r_sent.neut","Gender","Age","Edu","School","Race","Ego","SPP"
"DP753",31,"Toss the Bird is practically a clone of Angry Bird, but less well done. You'll toss chicks across several different levels with fewer new elements than Angry Birds. You're probably better off playing Angry Birds. ","Toss The Bird",0,26,1,3,"high",3,1,37,45.95,5.41,5.41,0,0,5.41,0,0,0,5.41,5.41,5.41,2.7,2.7,0,5.41,13.51,2.7,0,8.11,0,0,5.41,0,0,0,16.22,8.11,8.11,0,8.11,0,10.81,0,0,0,5.41,0,0,2.7,2.7,0,0,0,0,0,0,0,0,0,10.81,0,8.11,2.7,0,2.7,2.7,0,0,0,0,0,2.7,0,0.43532006,0.56467994,0.141255051,2,21,4,"Temple",6,0.477043418,3.18
"DP753",14,"This is another physics based game with crates and an outdoor theme. While they could have picked something more interesting than crates, it seems fun nonetheless. ","Crate",3,23,3,2,"low",2,2,26,53.85,15.38,3.85,0,0,0,0,3.85,11.54,3.85,15.38,11.54,0,11.54,0,0,7.69,7.69,0,7.69,0,0,7.69,0,0,0,7.69,7.69,0,0,0,0,23.08,3.85,3.85,3.85,7.69,0,0,7.69,3.85,0,0,0,0,0,0,0,0,0,3.85,0,0,3.85,0,0,3.85,0,0,0,0,0,0,0,0.344311647,0.655688353,0.207144232,2,21,4,"Temple",6,0.477043418,3.18
"DP753",1,"This entertaining game features little sludge monsters. It's fun and doesn't involve normal animals, which get a little boring in games after a while. ","Waste",1,0,NA,2,"low",3,2,26,34.62,11.54,0,0,0,0,0,0,11.54,7.69,3.85,0,0,3.85,0,0,7.69,7.69,0,0,0,0,11.54,0,0,0,11.54,7.69,3.85,0,0,0,7.69,0,0,3.85,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,19.23,0,11.54,7.69,0,0,11.54,0,0,0,0,0,0,0,0.73343815,0.26656185,0.174280631,2,21,4,"Temple",6,0.477043418,3.18
"DP753",68,"Brainergy is one of those games that try to expand your intellectual capabilities"" through the use of ""intellectually boosting games."" It's pretty standard stuff but the art style is interesting enough. ""","Brainergy",0,1,1,3,"high",3,2,32,50,15.63,3.13,0,0,3.13,0,0,12.5,6.25,12.5,6.25,0,12.5,0,0,12.5,3.13,0,3.13,3.13,0,9.38,0,0,0,12.5,12.5,0,0,0,0,12.5,0,3.13,0,3.13,0,0,0,3.13,0,0,0,0,3.13,3.13,0,0,0,0,0,0,0,0,6.25,9.38,0,0,0,0,0,0,0,0.50556628,0.49443372,0.173489452,2,21,4,"Temple",6,0.477043418,3.18
"DP753",47,"This game is fun with good graphics. Trying to displace the ball is your goal. It is simple but manages to still be entertaining. It's an easy way to pass time.","Knock It",1,12,3,3,"low",3,3,32,50,12.5,3.13,0,0,3.13,0,0,9.38,6.25,12.5,12.5,0,9.38,0,3.13,12.5,3.13,0,3.13,0,0,6.25,0,0,0,12.5,12.5,0,0,0,0,6.25,0,0,0,0,0,0,3.13,3.13,0,0,0,0,0,0,0,0,0,12.5,3.13,0,6.25,6.25,6.25,12.5,0,0,0,0,0,0,0,0.175146171,0.824853829,0.162484854,2,21,4,"Temple",6,0.477043418,3.18
"DP753",63,"This is a simple and entertaining maze game where you are exploring mazes in underground caves. The pixel graphics are nice and reminiscent of old arcade games.","Little Caves",0,17,5,2,"low",2,2,27,44.44,7.41,3.7,0,0,3.7,0,0,3.7,7.41,11.11,11.11,0,11.11,0,3.7,7.41,7.41,0,3.7,0,0,11.11,0,0,0,7.41,7.41,0,0,0,0,11.11,3.7,0,0,0,0,0,7.41,0,0,0,0,0,0,0,0,0,0,14.81,3.7,7.41,3.7,0,0,11.11,0,0,0,0,0,0,0,0.17000424,0.82999576,0.258624395,2,21,4,"Temple",6,0.477043418,3.18
"DP753",38,"Animal Eye is a game similar to Angry Birds where you try and aim what the animal is interested in and shoot it. There's nothing too spectacular about this game. ","Animal Eye",3,4,1,3,"high",3,1,31,54.84,12.9,3.23,0,0,3.23,0,0,9.68,6.45,9.68,6.45,0,9.68,0,12.9,9.68,6.45,3.23,0,0,0,9.68,0,0,0,6.45,3.23,3.23,0,3.23,0,6.45,0,0,0,0,0,0,6.45,0,3.23,3.23,0,0,3.23,3.23,0,0,0,6.45,0,6.45,0,0,3.23,6.45,0,0,0,0,0,0,0,0.704522185,0.295477815,0.142367864,2,21,4,"Temple",6,0.477043418,3.18
"DP753",80,"Build A Path is a game where you have to guide a lost kid out of the woods by building a path home. It's a puzzle game with some classic elements, but after a few levels, it gets a bit repetitive. ","Build A Path",1,6,2,2,"high",2,3,42,54.76,7.14,2.38,0,0,2.38,0,0,4.76,19.05,9.52,4.76,2.38,7.14,0,2.38,14.29,2.38,0,7.14,0,0,9.52,0,0,2.38,2.38,0,2.38,0,0,2.38,11.9,0,0,0,4.76,0,0,4.76,2.38,0,0,0,0,0,0,0,0,0,14.29,0,7.14,4.76,0,2.38,4.76,2.38,0,0,0,0,0,0,0.577261981,0.422738019,0.706088216,2,21,4,"Temple",6,0.477043418,3.18
"DP753",44,"Enter the Grid is a puzzle game that doesn't stand much outside of other mobile puzzle games. There's not much here other than a few varying puzzle levels, so you can probably save your phone's memory and not download it. ","Enter The Grid",2,8,2,4,"high",3,2,43,55.81,13.95,4.65,0,0,4.65,0,0,9.3,6.98,4.65,4.65,0,4.65,0,9.3,6.98,4.65,4.65,6.98,0,0,11.63,0,0,0,2.33,2.33,0,0,0,0,20.93,2.33,0,0,9.3,0,2.33,2.33,4.65,0,0,0,0,0,0,0,0,0,9.3,2.33,4.65,0,0,0,4.65,0,0,0,0,0,0,0,0.558747221,0.441252779,0.250041242,2,21,4,"Temple",6,0.477043418,3.18
"DP753",37,"This game is fun for both casual game-players and those with a fascination for science. Entertaining, microscopic game play that makes time pass quickly.","Glow Worm",0,3,5,5,"low",5,4,25,44,12,0,0,0,0,0,0,12,4,8,4,0,8,0,4,12,4,0,4,0,0,12,0,0,0,16,16,0,0,0,0,16,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,16,4,4,8,4,0,24,0,0,0,0,0,0,0,0.195033279,0.804966721,0.1707442,2,21,4,"Temple",6,0.477043418,3.18
"DP753",30,"This is a fruit physics game. Fight and manipulate the element of gravity to try to help your orange. Entertaining and similar to other gravity games.","Gravity Orange",3,15,1,2,"low",2,1,26,46.15,11.54,3.85,0,0,3.85,0,0,7.69,7.69,7.69,3.85,0,7.69,0,0,15.38,7.69,0,0,0,0,19.23,0,0,0,7.69,3.85,3.85,0,3.85,0,11.54,0,3.85,0,0,0,0,7.69,0,7.69,3.85,0,0,3.85,0,0,0,3.85,0,0,0,0,0,3.85,11.54,0,0,0,0,0,0,0,0.311793908,0.688206092,0.596319847,2,21,4,"Temple",6,0.477043418,3.18
"DP753",4,"This game is simple and elegant and features colorful little dots. Your goal is to get dots of the same color together. It is fun and doesn't try to be overly complicated or quirky.","Droppix",1,26,2,2,"low",3,3,35,45.71,8.57,2.86,0,0,2.86,0,0,5.71,2.86,17.14,11.43,0,14.29,0,0,8.57,11.43,0,5.71,0,0,5.71,0,0,0,5.71,5.71,0,0,0,0,17.14,2.86,0,0,2.86,0,0,8.57,2.86,5.71,5.71,0,0,0,0,0,0,0,5.71,0,5.71,0,2.86,5.71,2.86,0,0,0,0,0,0,0,0.372922951,0.627077049,0.233478262,2,21,4,"Temple",6,0.477043418,3.18
"DP753",69,"The goal of Expand It is, well, to expand a little green monster. You'll have to assimilate different monsters to make yours grow larger, so there's not much depth to this game. ","Expand It",0,8,2,1,"high",1,3,34,52.94,11.76,5.88,0,0,5.88,0,0,5.88,5.88,8.82,5.88,0,8.82,0,8.82,14.71,2.94,2.94,2.94,0,0,8.82,0,0,0,2.94,2.94,0,0,0,0,5.88,0,2.94,0,0,0,0,0,2.94,2.94,2.94,0,0,0,0,0,0,0,11.76,2.94,8.82,0,2.94,2.94,2.94,0,0,0,0,0,2.94,0,0.613948339,0.386051661,0.199026748,2,21,4,"Temple",6,0.477043418,3.18
"DP753",35,"Rainbow Ball Rush is a game about filling up the world with color with your oh-so-colorful ball of colors. You'll roll it around the screen and... that's it. It's pretty repetitive. ","Rainbow Ball Rush",3,20,1,2,"high",NA,2,36,50,16.67,5.56,0,0,5.56,0,0,11.11,8.33,2.78,2.78,0,2.78,0,8.33,16.67,5.56,0,0,0,0,8.33,0,0,0,2.78,2.78,0,0,0,0,13.89,0,0,0,2.78,0,0,11.11,0,11.11,11.11,0,0,0,0,0,0,0,16.67,5.56,8.33,2.78,0,0,8.33,0,0,0,0,2.78,0,0,0.441136129,0.558863871,0.150155325,2,21,4,"Temple",6,0.477043418,3.18
"DP753",53,"Tanglers is a game about matching things in the spirit of Bejeweled. There's not much here to see other than some creepy tentacle monster getting tangled up by matching all these things. ","Tanglers",0,14,1,2,"high",2,2,33,60.61,12.12,0,0,0,0,0,0,12.12,6.06,6.06,3.03,0,6.06,0,9.09,21.21,0,3.03,9.09,0,0,3.03,0,0,0,0,0,0,0,0,0,9.09,0,0,0,3.03,3.03,0,0,3.03,3.03,3.03,0,0,0,0,0,0,0,6.06,0,6.06,0,0,0,3.03,0,0,3.03,0,0,0,0,0.729725104,0.270274896,0.173507114,2,21,4,"Temple",6,0.477043418,3.18
"DP753",73,"Catapulten is a bejeweled clone with terrible graphics and a seemingly poor randomization system. It's either too easy or impossible to get combos to move on to the next stage. Look away from this one. ","Catapulten",2,12,1,4,"high",3,2,36,50,5.56,0,0,0,0,0,0,5.56,8.33,8.33,2.78,0,8.33,0,2.78,19.44,5.56,0,2.78,2.78,0,0,0,0,0,5.56,2.78,2.78,0,0,0,19.44,2.78,0,2.78,8.33,0,0,5.56,5.56,2.78,2.78,0,0,0,0,0,0,0,16.67,2.78,5.56,2.78,0,0,2.78,0,2.78,0,0,0,0,0,0.820242378,0.179757622,0.203410382,2,21,4,"Temple",6,0.477043418,3.18
"DP753",58,"Hank Hazard is a game about Hank the Space Chipmunk. You'll throw him all across some anti-gravity stages in the same vein as Angry Birds, but with a socially awkward chipmunk. ","Hank Hazard",2,21,1,2,"high",2,3,33,48.48,6.06,6.06,0,0,3.03,3.03,0,0,12.12,3.03,3.03,0,3.03,0,3.03,15.15,6.06,0,9.09,0,0,12.12,0,0,0,6.06,0,6.06,3.03,3.03,0,15.15,0,0,0,3.03,3.03,0,3.03,3.03,0,0,0,0,3.03,3.03,0,0,0,12.12,3.03,9.09,0,0,0,3.03,0,0,0,0,0,0,0,0.398490926,0.601509074,0.590067441,2,21,4,"Temple",6,0.477043418,3.18
"DP800",37,"I remember not being totally impressed by this game. However, if others were playing it, my opinon would be swayed and I would try it. It could be fun","Glow Worm",3,4,3,4,"high",4,3,29,72.41,27.59,10.34,10.34,0,0,0,0,17.24,0,27.59,24.14,3.45,3.45,6.9,6.9,3.45,10.34,3.45,0,0,0,3.45,0,0,0,10.34,10.34,0,0,0,0,27.59,3.45,0,13.79,3.45,3.45,0,3.45,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,6.9,0,0,0,0,0,0,0,0.728138972,0.271861028,0.157573651,2,23,5,"Penn",2,0.665607574,2.91
"DP800",12,"something about a key. just remember i liked the picture. no idea what it was about. i would try it based on the picture alone. ..............","Evil Key",2,2,4,4,"low",4,4,25,64,24,8,8,0,0,0,0,16,12,16,8,8,4,4,12,12,0,4,0,0,0,0,0,0,0,8,4,4,0,0,4,24,8,4,4,4,0,0,0,8,8,8,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0.556881701,0.443118299,0.040866712,2,23,5,"Penn",2,0.665607574,2.91
"DP800",43,"don't remember what is was about exactly but i thought it sounded familiar and interesting and i would try it.................................","Kinopian",1,7,2,4,"low",4,2,21,57.14,23.81,9.52,9.52,0,0,0,0,14.29,0,23.81,14.29,9.52,9.52,4.76,4.76,4.76,14.29,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,33.33,9.52,0,4.76,0,4.76,0,9.52,4.76,4.76,0,4.76,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0.565998158,0.434001842,0.166754639,2,23,5,"Penn",2,0.665607574,2.91
"DP800",54,"he is a demon. that is all that i can remember. didn't sound interesting so i wouldn't try it. so many other games i would rather play.......","Safire",3,25,2,1,"low",1,2,29,62.07,27.59,13.79,10.34,0,0,3.45,0,13.79,3.45,17.24,13.79,0,13.79,3.45,10.34,0,6.9,0,6.9,0,0,6.9,0,0,0,6.9,6.9,0,0,0,0,13.79,3.45,0,6.9,0,3.45,0,0,3.45,3.45,0,3.45,0,0,0,0,0,0,0,0,0,0,0,3.45,6.9,0,0,3.45,0,0,0,0,0.65574426,0.34425574,0.195573031,2,23,5,"Penn",2,0.665607574,2.91
"DP800",1,"I dont remember this game. But i think I rated it high. Cute little animal.  Was this one about problem solving with pipes? If it is I would play it","Waste",1,14,2,4,"high",5,3,30,60,30,13.33,13.33,0,0,0,0,16.67,0,16.67,13.33,3.33,10,3.33,3.33,6.67,6.67,3.33,0,3.33,0,3.33,0,0,0,10,6.67,3.33,0,0,0,26.67,10,3.33,10,3.33,0,0,3.33,6.67,0,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,3.33,6.67,0,0,0,0,0,0,0,0.733029054,0.266970946,0.133238967,2,23,5,"Penn",2,0.665607574,2.91
"DP800",26,"I don't remember this app.  I probably poorly rated it because I don't remember it. I think the animals face is funny and adds to me, maybe, buying the game","Save My Telly",1,25,1,4,"high",4,2,32,50,25,15.63,15.63,0,0,0,0,9.38,6.25,6.25,3.13,0,6.25,0,6.25,3.13,6.25,0,0,0,0,3.13,0,0,0,3.13,3.13,0,0,0,0,21.88,9.38,3.13,0,6.25,0,0,3.13,0,0,0,0,0,3.13,3.13,0,0,0,0,0,0,0,0,0,3.13,0,6.25,0,0,0,0,0,0.691198691,0.308801309,0.100137105,2,23,5,"Penn",2,0.665607574,2.91
"DP800",71,"robots need parts and you have to quickly give them the correct parts. didn't hate the idea of the game but it sounded dumb.....................","Rusty Robots",3,11,2,2,"low",2,2,25,48,12,8,0,0,4,0,4,4,12,16,4,0,16,0,4,8,8,0,0,0,4,16,0,0,0,8,0,8,0,8,0,20,4,0,4,0,4,0,4,4,4,0,4,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0.81560222,0.18439778,0.149662727,2,23,5,"Penn",2,0.665607574,2.91
"DP800",20,"This one was lame. I remember that. Wasn't too fond of the concept. I think it was educational too. I don't think I would play this game, even if others did.","Trampoloons",3,14,1,2,"high",2,2,33,60.61,27.27,12.12,12.12,0,0,0,0,15.15,3.03,18.18,12.12,9.09,6.06,3.03,9.09,3.03,3.03,0,0,3.03,0,3.03,0,0,0,9.09,6.06,3.03,0,0,3.03,15.15,9.09,0,6.06,3.03,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,6.06,0,0,0,0,0,0,0,0.697670196,0.302329804,0.1779319,2,23,5,"Penn",2,0.665607574,2.91
"DP800",59,"Another squirrel game.  I don't know about this one. Stealing acorns for hibernation.  Could be okay, but I would have to see. Who knows it could be cool","Little Acorns",3,25,3,2,"high",2,4,29,58.62,17.24,6.9,6.9,0,0,0,0,10.34,0,31.03,20.69,0,13.79,3.45,3.45,10.34,3.45,0,3.45,3.45,0,6.9,0,0,0,10.34,6.9,3.45,0,0,0,20.69,6.9,0,10.34,0,0,0,0,3.45,6.9,3.45,0,3.45,0,0,0,0,0,0,0,0,0,0,0,3.45,0,0,0,0,6.9,0,0,0.707973288,0.292026712,0.161895811,2,23,5,"Penn",2,0.665607574,2.91
"DP800",77,"This had a lower rating than I gave it.  I think it was because people didnt want to give it a chance. I think i would play it. It's a mind-stimulating game.","All Out",1,17,3,4,"high",4,3,34,58.82,29.41,11.76,11.76,0,0,0,0,17.65,8.82,26.47,11.76,11.76,11.76,2.94,0,5.88,2.94,2.94,0,0,0,11.76,0,0,2.94,5.88,2.94,2.94,0,0,2.94,23.53,5.88,5.88,5.88,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,2.94,0,0,0,5.88,0,0,0,0,0,0,0,0.776369234,0.223630766,0.201866214,2,23,5,"Penn",2,0.665607574,2.91
"DP800",44,"no clue what this game was about. doubt that i would try it though...............................................................................","Enter The Grid",3,12,3,1,"low",1,4,14,71.43,35.71,7.14,7.14,0,0,0,0,28.57,0,21.43,14.29,7.14,7.14,7.14,14.29,7.14,7.14,7.14,0,0,0,7.14,0,0,0,7.14,0,7.14,7.14,0,0,14.29,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0.709450319,0.290549681,0.205696184,2,23,5,"Penn",2,0.665607574,2.91
"DP800",11,"A cute bear and problem solving...sounds like fun.  I would be willing to play this game and see what its all about.  It could be interesting.","Block Bear",2,8,2,4,"high",4,2,27,55.56,18.52,3.7,3.7,0,0,0,0,14.81,3.7,18.52,14.81,0,3.7,3.7,3.7,7.41,7.41,0,3.7,0,0,7.41,0,0,0,22.22,14.81,3.7,0,0,0,25.93,3.7,3.7,11.11,0,3.7,0,7.41,0,7.41,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,3.7,7.41,0,0,0,0,0,0,0,0.390828832,0.609171168,0.143345632,2,23,5,"Penn",2,0.665607574,2.91
"DP800",67,"when the lights light up, you need to turn them off. or so i think. i don't think i would try it because it sounds way too similar to other games that are better","Lights Off",1,1,3,3,"low",3,4,35,60,25.71,14.29,8.57,0,2.86,0,2.86,11.43,2.86,20,5.71,0,17.14,2.86,8.57,11.43,11.43,0,0,0,0,8.57,0,0,0,2.86,2.86,0,0,0,0,17.14,5.71,2.86,5.71,2.86,0,0,0,2.86,5.71,0,2.86,0,0,0,0,0,0,11.43,0,5.71,2.86,0,5.71,2.86,0,0,0,0,0,0,0,0.523608201,0.476391799,0.169654879,2,23,5,"Penn",2,0.665607574,2.91
"DP800",74,"something about having to create a path for the water to come down? no idea. but maybe i would try this. not sure though......................","Timber Slide",3,1,2,3,"low",3,2,24,70.83,12.5,4.17,4.17,0,0,0,0,8.33,8.33,16.67,8.33,0,8.33,4.17,12.5,20.83,8.33,8.33,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,37.5,4.17,4.17,4.17,8.33,4.17,0,4.17,12.5,0,0,0,0,4.17,0,0,0,4.17,8.33,4.17,4.17,0,0,8.33,0,0,0,0,0,0,0,0,0.766817476,0.233182524,0.154076768,2,23,5,"Penn",2,0.665607574,2.91
"DP800",51,"i think that the balls were bad and you needed to get rid of them to save people. sounded weird but maybe i would try it out once..............","Faaalling Balls",1,22,3,3,"low",3,4,28,60.71,21.43,14.29,7.14,0,3.57,0,3.57,7.14,3.57,21.43,7.14,7.14,10.71,3.57,3.57,14.29,7.14,0,0,3.57,0,10.71,0,0,3.57,10.71,3.57,7.14,0,0,0,28.57,3.57,0,7.14,3.57,0,3.57,7.14,3.57,3.57,0,3.57,0,0,0,0,0,0,7.14,0,3.57,3.57,0,3.57,0,0,0,0,0,0,0,0,0.878061531,0.121938469,0.069183476,2,23,5,"Penn",2,0.665607574,2.91
"DP800",18,"I thought this was lame, but I would try it if other did. I think that I would download it and then forget it after a while. Not totally impressed","Slide Road",1,26,2,2,"high",NA,3,30,76.67,33.33,13.33,13.33,0,0,0,0,20,3.33,23.33,13.33,10,6.67,6.67,3.33,3.33,16.67,3.33,0,0,0,0,0,0,0,6.67,3.33,3.33,0,0,3.33,33.33,6.67,0,10,3.33,3.33,3.33,3.33,10,0,0,0,0,0,0,0,0,0,10,0,0,10,0,3.33,0,0,0,0,0,0,0,0,0.54493043,0.45506957,0.117691284,2,23,5,"Penn",2,0.665607574,2.91
"DP800",4,"Description sounded okay, but I need more info.  I would probably download it and see if I liked it. Then play it in my downtime. Just to improve my mental well being","Droppix",2,6,3,3,"high",3,3,32,62.5,25,15.63,15.63,0,0,0,0,9.38,0,15.63,6.25,3.13,6.25,3.13,9.38,6.25,12.5,0,3.13,0,0,0,0,0,0,15.63,15.63,0,0,0,0,25,3.13,0,9.38,6.25,0,0,3.13,9.38,6.25,3.13,3.13,0,0,0,0,0,0,6.25,0,3.13,3.13,0,3.13,3.13,0,0,0,0,3.13,3.13,0,0.488934487,0.511065513,0.166960461,2,23,5,"Penn",2,0.665607574,2.91
"DP800",36,"have to give the flowers water by creating a system as to which the water can get to the flowers. seems like other, more interesting, games. ","Drip",1,18,4,3,"low",3,4,26,53.85,7.69,0,0,0,0,0,0,7.69,15.38,19.23,7.69,0,19.23,0,0,19.23,3.85,0,3.85,0,0,7.69,0,0,0,7.69,7.69,0,0,0,0,7.69,3.85,3.85,0,3.85,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,11.54,7.69,0,0,0,3.85,3.85,0,0,0,0,0,0,0,0.479139656,0.520860344,0.265596667,2,23,5,"Penn",2,0.665607574,2.91
"DP800",15,"This was cool.  It reminds me of another game that I used to play. It's a puzzle about putting together pipes and stuff so water can flow through","Pipe Fiction",3,11,3,5,"high",5,3,29,58.62,24.14,6.9,6.9,0,0,0,0,17.24,3.45,10.34,6.9,6.9,3.45,0,6.9,13.79,6.9,0,3.45,0,0,3.45,0,0,0,6.9,6.9,0,0,0,0,10.34,0,3.45,0,3.45,0,0,3.45,0,3.45,0,0,3.45,3.45,0,0,0,3.45,10.34,6.9,3.45,0,0,0,6.9,0,0,0,0,3.45,0,0,0.613987829,0.386012171,0.159503344,2,23,5,"Penn",2,0.665607574,2.91
"DP800",57,"Don't remember this one, but it could be fun. I think it had to do with problem solving.  Cute frog. probably would download it in my spare time","Flexy Frogs",3,20,2,2,"high",2,2,29,58.62,20.69,6.9,6.9,0,0,0,0,13.79,0,20.69,17.24,3.45,6.9,3.45,3.45,10.34,3.45,0,0,3.45,0,0,0,0,0,10.34,6.9,3.45,0,0,0,31.03,10.34,3.45,10.34,3.45,0,0,3.45,3.45,0,0,0,0,0,0,0,0,0,6.9,0,3.45,3.45,0,3.45,0,0,0,0,0,0,0,0,0.708058555,0.291941445,0.133359676,2,23,5,"Penn",2,0.665607574,2.91
"DP800",21,"I thought this game was cool, but then again not everyone else did.  But I like games like this and I would play it. It sounds like it could be fun","Pathway Game",2,12,3,5,"high",NA,4,31,67.74,29.03,9.68,9.68,0,0,0,0,19.35,0,19.35,16.13,9.68,0,3.23,3.23,0,12.9,3.23,3.23,0,0,9.68,0,0,0,9.68,9.68,0,0,0,0,22.58,3.23,0,6.45,0,0,0,3.23,9.68,6.45,0,3.23,3.23,0,0,0,0,0,6.45,0,0,6.45,0,0,9.68,0,0,0,0,3.23,0,0,0.592807993,0.407192007,0.194906149,2,23,5,"Penn",2,0.665607574,2.91
"DP800",76,"This is another squirrel game.  Sounds a bit like pac-man.  I like pac-man but not sure if I would download it. Mixed feelings about this game/app.","Stash Dash",2,23,3,2,"high",2,4,29,44.83,17.24,6.9,6.9,0,0,0,0,10.34,3.45,6.9,6.9,0,3.45,3.45,3.45,3.45,6.9,3.45,6.9,0,0,13.79,0,0,6.9,3.45,3.45,0,0,0,0,20.69,3.45,0,6.9,3.45,3.45,0,0,10.34,6.9,0,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0.600686684,0.399313316,0.162768344,2,23,5,"Penn",2,0.665607574,2.91
"DP800",30,"This too had a lower rating than i thought. I think it sounds cool. And i would play it. Kinda like flappy bird. That game was reallllly funnnn.","Gravity Orange",2,7,2,4,"high",4,2,28,50,25,10.71,10.71,0,0,0,0,14.29,3.57,17.86,10.71,10.71,3.57,3.57,3.57,3.57,3.57,0,0,0,0,3.57,0,0,0,14.29,10.71,3.57,0,0,3.57,17.86,7.14,0,3.57,3.57,0,0,3.57,0,7.14,0,3.57,3.57,0,0,0,0,0,3.57,0,3.57,0,0,0,7.14,0,0,0,0,3.57,0,0,0.649227795,0.350772205,0.158684071,2,23,5,"Penn",2,0.665607574,2.91
"DP800",38,"i think this was the one about having to find the animals, like a seek and find. i thought it sounded interesting. i like those kinds of games. ","Animal Eye",3,23,4,4,"low",4,4,28,57.14,21.43,10.71,10.71,0,0,0,0,10.71,10.71,14.29,7.14,7.14,3.57,0,3.57,10.71,3.57,0,0,3.57,0,3.57,0,0,0,3.57,3.57,0,0,0,0,17.86,14.29,0,0,0,0,0,3.57,0,3.57,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0.524438444,0.475561556,0.176229989,2,23,5,"Penn",2,0.665607574,2.91
"DP800",60,"Oh this one is about ice cream and physics.  Yeah  again maybe I would play it, if everyone else was.  As a social thing, but honestly wouldnt download it on my own.","Robber Rabbits",3,24,3,2,"high",NA,3,32,71.88,21.88,6.25,6.25,0,0,0,0,15.63,3.13,12.5,12.5,3.13,3.13,6.25,9.38,9.38,12.5,3.13,6.25,3.13,0,6.25,0,0,0,6.25,6.25,0,0,0,0,18.75,0,0,9.38,6.25,0,0,3.13,6.25,3.13,3.13,0,0,0,0,0,0,0,6.25,0,3.13,3.13,0,0,3.13,0,0,0,0,6.25,0,0,0.587267424,0.412732576,0.155899094,2,23,5,"Penn",2,0.665607574,2.91
"DP800",32,"don't even remember this app. just that it has something to do with a not so bright knight. would never buy or try this app at all...........","The Quest",1,11,4,2,"low",2,4,28,67.86,17.86,0,0,0,0,0,0,17.86,3.57,14.29,10.71,0,10.71,3.57,10.71,10.71,7.14,7.14,3.57,0,0,0,0,0,0,3.57,3.57,0,0,0,0,32.14,3.57,0,3.57,7.14,7.14,0,3.57,14.29,3.57,3.57,0,0,0,0,0,0,0,7.14,0,3.57,3.57,0,3.57,0,0,3.57,0,0,0,0,0,0.678729256,0.321270744,0.068881624,2,23,5,"Penn",2,0.665607574,2.91
"DP800",8,"This app is cool. Trying to catch coconuts in a basket could be really fun. Sounds like a casual game to play in your spare time, while waiting for the bus
","Drop The Nut",2,15,2,4,"high",4,2,31,48.39,6.45,3.23,0,0,3.23,0,0,3.23,9.68,9.68,9.68,0,3.23,0,3.23,16.13,3.23,0,0,0,0,6.45,0,0,0,12.9,12.9,0,0,0,0,9.68,0,0,3.23,0,0,3.23,0,3.23,6.45,0,3.23,3.23,0,0,0,0,0,16.13,3.23,6.45,6.45,0,3.23,9.68,0,0,0,0,3.23,0,0,0.491923069,0.508076931,0.200884558,2,23,5,"Penn",2,0.665607574,2.91
"DP800",78,"you need to navigate this rocket through space i think. sounded like so many other games and it is pointless. i wouldn't try this game........","Space Dust",0,4,3,2,"low",2,4,26,50,26.92,11.54,7.69,0,3.85,0,0,15.38,0,15.38,3.85,0,15.38,0,3.85,7.69,7.69,0,3.85,0,0,11.54,0,0,0,0,0,0,0,0,0,11.54,3.85,0,3.85,0,0,0,3.85,0,3.85,0,3.85,0,0,0,0,0,0,3.85,0,3.85,0,0,3.85,7.69,0,0,0,0,0,0,0,0.754584785,0.245415215,0.193309289,2,23,5,"Penn",2,0.665607574,2.91
